grid_id,target_temp,ndvi,ndbi,albedo,bldg_area_sqm,road_length_m
62,47685.0,0.0935579463839531,0.015940142795443535,0.16161751747131348,4115.553716762057,579.4203727879898
63,47655.0,0.11749138683080673,-0.015048240311443806,0.15633033215999603,3971.4684124276805,671.8008704526999
64,47564.0,0.16908212006092072,-0.04172457009553909,0.14203424751758575,3874.182899470281,1058.4715947185164
65,47429.0,0.1379157453775406,-0.025101538747549057,0.15415170788764954,3202.735725021129,1141.6831443631202
66,47688.0,0.1205144003033638,0.0035267933271825314,0.14479325711727142,4148.186566974194,774.7172253208347
67,47615.0,0.1300096958875656,0.002329245675355196,0.14086513221263885,1246.271389330696,205.527448658383
68,47478.0,0.05702836066484451,0.032141976058483124,0.14219945669174194,2019.1075508508113,693.0998316681201
69,46940.0,0.10565544664859772,0.0038767738733440638,0.14257140457630157,5341.627858889824,839.2560723866558
70,46614.0,0.19415128231048584,-0.10583552718162537,0.1342913657426834,2357.5866230570564,1082.9563857094702
71,46638.0,0.14556169509887695,-0.03270578011870384,0.15164999663829803,1547.753551997957,906.1080590548717
72,46875.0,0.24685679376125336,-0.08307929337024689,0.17919257283210754,3248.207259183526,686.442439079965
73,47023.0,0.18522627651691437,-0.05220939964056015,0.12939515709877014,909.9353152473824,1222.5358971553655
74,46960.0,0.18227486312389374,-0.06056054309010506,0.1209782063961029,2261.214122396671,430.2120408631736
75,47038.0,0.2810884416103363,-0.146096333861351,0.13069571554660797,879.6073902906965,413.49759090945406
76,47102.0,0.24552612006664276,-0.11787381023168564,0.140262171626091,399.4159060230552,337.0566944841177
77,47445.0,0.21250048279762268,-0.08225196599960327,0.13883885741233826,785.3629834547199,270.5447642702743
78,47379.0,0.1446177214384079,-0.02426903508603573,0.14436514675617218,826.941452349346,977.706154745876
79,47742.0,0.23190343379974365,-0.056337155401706696,0.16098880767822266,2525.8215064075425,253.70013376341706
80,48171.0,0.21474680304527283,-0.022875912487506866,0.17994068562984467,0.0,486.6992438676189
81,49069.0,0.14141520857810974,0.06331093609333038,0.1822780966758728,0.0,762.3380718947872
82,49157.0,0.15039081871509552,0.041721392422914505,0.19677595794200897,0.0,505.52026528832306
83,49218.0,0.12186922132968903,0.06047637760639191,0.19883304834365845,3222.906048611938,272.4325438109594
84,47791.0,0.12345191836357117,-0.02203085832297802,0.13158102333545685,1642.5972198787772,956.3971898191068
